hour,day,month,trip_seconds,trip_miles,trip_total,_#NO_CLASS#_
0.572917,0.733333,0.545455,0.041405,0.140000,0.012248,-1
0.322917,0.400000,0.272727,0.184442,1.380000,0.067584,-1
0.718750,0.200000,0.272727,0.131744,0.680000,0.045034,-1
0.572917,0.200000,0.454545,0.079046,0.740000,0.044631,-1
0.302083,0.900000,0.818182,0.071518,0.220000,0.017617,-1
0.510417,0.533333,0.000000,0.086575,0.200000,0.027315,-1
0.385417,0.700000,0.272727,0.041405,0.140000,0.011577,-1
0.760417,0.366667,0.909091,0.079046,0.560000,0.025671,-1
0.593750,0.466667,0.000000,0.086575,0.420000,0.022315,-1
0.718750,0.833333,0.000000,0.041405,0.220000,0.020638,-1
0.885417,0.800000,0.727273,0.071518,0.640000,0.025671,-1
0.562500,0.066667,0.909091,0.071518,0.460000,0.026510,-1
0.437500,0.433333,0.272727,0.018821,0.080000,0.008221,-1
0.822917,0.466667,0.818182,0.026349,0.160000,0.010906,-1
0.510417,0.366667,0.727273,0.094103,0.780000,0.031711,-1
0.364583,0.833333,0.454545,0.071518,0.360000,0.029564,-1
0.416667,0.800000,0.818182,0.154329,0.280000,0.031040,-1
0.583333,0.700000,0.818182,0.207026,1.760000,0.081275,-1
0.562500,0.166667,0.636364,0.033877,0.320000,0.021443,-1
0.385417,0.966667,0.000000,0.079046,0.340000,0.019631,-1
0.541667,0.133333,0.363636,0.124216,1.200000,0.045134,-1
0.552083,0.233333,0.363636,0.199498,0.420000,0.041443,-1
0.197917,0.566667,0.636364,0.026349,0.160000,0.015336,-1
0.802083,0.466667,0.272727,0.063990,0.440000,0.024899,-1
0.781250,0.366667,0.727273,0.063990,0.340000,0.017617,-1
0.520833,0.666667,0.090909,0.056462,0.180000,0.021644,-1
0.906250,0.233333,0.636364,0.109159,0.880000,0.047450,-1
0.895833,0.100000,0.363636,0.011292,0.140000,0.008221,-1
0.833333,0.166667,0.545455,0.063990,0.560000,0.031913,-1
0.645833,0.300000,0.090909,0.094103,0.960000,0.049698,-1
0.520833,0.266667,0.181818,0.041405,0.220000,0.017819,-1
0.729167,0.433333,0.181818,0.109159,0.900000,0.035067,-1
0.375000,0.200000,0.545455,0.056462,0.260000,0.015604,-1
0.895833,0.900000,0.454545,0.207026,1.000000,0.049832,-1
0.895833,0.733333,0.454545,0.063990,0.680000,0.026342,-1
0.239583,0.633333,0.000000,0.063990,0.220000,0.016275,-1
0.708333,0.433333,0.272727,0.033877,0.100000,0.013591,-1
0.572917,0.066667,0.909091,0.207026,1.920000,0.094161,-1
0.614583,0.733333,0.454545,0.139272,1.720000,0.059899,-1
0.906250,0.500000,0.818182,0.026349,0.220000,0.027483,-1
0.312500,0.166667,0.454545,0.048934,0.160000,0.016980,-1
0.593750,0.900000,0.545455,0.169385,2.420000,0.089430,-1
0.541667,0.566667,0.909091,0.033877,0.120000,0.010235,-1
0.604167,0.066667,0.181818,0.048934,0.280000,0.014933,-1
0.322917,0.933333,0.272727,0.063990,0.220000,0.018289,-1
0.635417,0.033333,0.181818,0.033877,0.200000,0.016141,-1
0.677083,0.900000,0.818182,0.041405,0.220000,0.012919,-1
0.520833,0.100000,0.636364,0.056462,0.120000,0.016040,-1
0.437500,0.566667,0.909091,0.033877,0.120000,0.019698,-1
0.697917,0.833333,0.454545,0.101631,0.560000,0.028356,-1
0.250000,1.000000,0.818182,0.169385,1.140000,0.045134,-1
0.947917,0.700000,0.454545,0.207026,3.660000,0.122315,-1
0.291667,0.033333,0.727273,0.063990,0.220000,0.022987,-1
0.864583,0.133333,0.454545,0.071518,0.580000,0.028356,-1
0.562500,0.066667,0.454545,0.131744,0.580000,0.043423,-1
0.395833,0.633333,0.909091,0.335006,1.000000,0.067953,-1
0.562500,1.000000,0.818182,0.154329,0.880000,0.042450,-1
0.645833,0.066667,0.818182,0.041405,0.040000,0.013591,-1
0.645833,0.733333,0.363636,0.033877,0.080000,0.013591,-1
0.572917,0.966667,1.000000,0.033877,0.200000,0.010906,-1
0.760417,0.566667,0.454545,0.335006,1.900000,0.102349,-1
0.427083,0.133333,0.454545,0.304893,2.180000,0.087416,-1
0.947917,0.833333,1.000000,0.048934,0.360000,0.023658,-1
0.208333,0.100000,1.000000,0.048934,0.120000,0.015604,-1
0.322917,0.266667,0.272727,0.071518,0.240000,0.021309,-1
0.250000,0.966667,0.818182,0.094103,0.280000,0.020973,-1
0.822917,0.166667,0.000000,0.026349,0.100000,0.009564,-1
0.802083,0.533333,0.818182,0.079046,0.520000,0.031040,-1
0.229167,0.866667,0.545455,0.041405,0.160000,0.011577,-1
0.885417,0.166667,0.090909,0.109159,0.740000,0.036913,-1
0.645833,0.333333,1.000000,0.071518,0.480000,0.029027,-1
0.208333,0.166667,0.363636,0.274780,2.720000,0.125570,-1
0.770833,0.833333,1.000000,0.048934,0.400000,0.018960,-1
0.625000,0.833333,0.636364,0.139272,2.040000,0.076007,-1
0.875000,0.166667,0.454545,0.079046,0.520000,0.026342,-1
0.593750,0.200000,0.272727,0.079046,0.400000,0.027315,-1
0.437500,0.266667,0.363636,0.079046,0.520000,0.022315,-1
0.854167,0.066667,0.000000,0.048934,0.260000,0.020973,-1
0.260417,0.033333,0.727273,0.056462,0.300000,0.015604,-1
0.729167,0.666667,0.363636,0.154329,1.540000,0.057886,-1
0.666667,0.433333,0.090909,0.048934,0.140000,0.016275,-1
0.187500,0.533333,0.909091,0.101631,1.340000,0.057114,-1
0.875000,0.366667,0.727273,0.335006,2.180000,0.092785,-1
0.750000,0.833333,0.181818,0.063990,0.380000,0.018960,-1
0.729167,0.933333,0.000000,0.191970,2.260000,0.080705,-1
0.552083,0.933333,0.454545,0.063990,0.260000,0.015604,-1
0.927083,0.800000,0.727273,0.139272,1.080000,0.042450,-1
0.760417,0.433333,0.909091,0.071518,0.280000,0.018289,-1
0.458333,0.566667,0.090909,0.252196,1.320000,0.061913,-1
0.229167,0.166667,0.000000,0.161857,1.040000,0.047148,-1
0.406250,0.266667,0.363636,0.079046,0.340000,0.030403,-1
0.375000,0.933333,0.636364,0.086575,0.480000,0.022315,-1
0.333333,0.300000,0.272727,0.086575,0.420000,0.027349,-1
0.697917,0.566667,0.727273,0.079046,0.380000,0.018960,-1
0.854167,0.766667,0.090909,0.056462,0.420000,0.019631,-1
0.656250,0.466667,0.818182,0.048934,0.340000,0.016275,-1
0.395833,0.266667,0.181818,0.041405,0.160000,0.016275,-1
0.958333,0.066667,0.000000,0.056462,0.440000,0.018960,-1
0.833333,0.066667,0.818182,0.071518,0.440000,0.028926,-1
0.333333,0.500000,1.000000,0.207026,3.500000,0.140134,-1
0.895833,0.600000,0.454545,0.101631,1.120000,0.040436,-1
0.802083,0.300000,0.818182,0.101631,1.220000,0.050503,-1
0.927083,0.033333,0.909091,0.041405,0.560000,0.036074,-1
0.437500,0.500000,1.000000,0.154329,1.560000,0.070000,-1
0.562500,0.033333,1.000000,0.018821,0.140000,0.010067,-1
0.520833,0.733333,0.090909,0.161857,0.720000,0.035067,-1
0.677083,0.533333,0.545455,0.033877,0.160000,0.019966,-1
0.156250,0.333333,1.000000,0.079046,0.700000,0.034396,-1
0.572917,0.366667,0.727273,0.094103,0.820000,0.037081,-1
0.312500,0.466667,0.272727,0.033877,0.180000,0.010906,-1
0.760417,0.666667,0.090909,0.033877,0.180000,0.021275,-1
0.906250,0.500000,0.272727,0.048934,0.480000,0.020302,-1
0.916667,0.733333,1.000000,0.041405,0.340000,0.014262,-1
0.562500,0.533333,0.727273,0.131744,0.340000,0.038792,-1
0.583333,0.433333,0.909091,0.094103,0.200000,0.022315,-1
0.572917,0.533333,0.000000,0.094103,0.280000,0.024329,-1
0.854167,0.166667,0.454545,0.063990,0.280000,0.016946,-1
0.166667,0.666667,0.272727,0.176913,1.800000,0.064597,-1
0.416667,0.833333,0.272727,0.063990,0.280000,0.020973,-1
0.854167,0.033333,0.272727,0.101631,0.820000,0.038591,-1
0.187500,0.500000,0.727273,0.146801,1.280000,0.047819,-1
0.229167,0.766667,0.181818,0.056462,0.180000,0.014262,-1
0.187500,0.000000,0.545455,0.207026,2.840000,0.122349,-1
0.635417,0.400000,0.363636,0.018821,0.080000,0.010906,-1
0.666667,0.333333,0.363636,0.139272,2.040000,0.098154,-1
0.177083,0.633333,0.818182,0.056462,1.100000,0.038423,-1
0.645833,0.933333,0.272727,0.079046,0.480000,0.026846,-1
0.572917,0.333333,0.272727,0.048934,0.240000,0.020973,-1
0.427083,0.933333,0.363636,0.252196,1.100000,0.053859,-1
0.812500,0.133333,1.000000,0.146801,1.020000,0.050604,-1
0.666667,0.133333,0.727273,0.063990,0.200000,0.014933,-1
0.552083,0.033333,0.181818,0.026349,0.100000,0.013591,-1
0.770833,0.766667,0.090909,0.063990,0.360000,0.021644,-1
0.364583,0.166667,0.272727,0.071518,0.320000,0.018960,-1
0.697917,0.466667,0.272727,0.327478,4.500000,0.161242,-1
0.770833,0.333333,0.545455,0.056462,0.560000,0.032953,-1
0.572917,0.633333,0.181818,0.056462,0.180000,0.018289,-1
0.677083,0.766667,0.181818,0.003764,0.080000,0.010906,-1
0.572917,0.166667,0.181818,0.033877,0.160000,0.020336,-1
0.343750,0.100000,0.636364,0.056462,0.260000,0.016275,-1
0.583333,0.600000,0.090909,0.018821,0.060000,0.014262,-1
0.812500,0.933333,0.363636,0.071518,0.320000,0.018960,-1
0.843750,0.133333,0.454545,0.048934,0.340000,0.022852,-1
0.322917,0.033333,0.000000,0.124216,0.420000,0.031711,-1
0.281250,0.500000,0.000000,0.056462,0.240000,0.014933,-1
0.583333,0.933333,0.272727,0.026349,0.140000,0.017651,-1
0.312500,0.566667,0.727273,0.214555,0.720000,0.043792,-1
0.875000,1.000000,1.000000,0.124216,0.640000,0.045134,-1
0.968750,0.766667,0.818182,0.304893,3.240000,0.121644,-1
0.406250,0.666667,0.727273,0.056462,0.460000,0.027047,-1
0.906250,0.833333,0.090909,0.041405,0.360000,0.018960,-1
0.635417,0.900000,0.363636,0.086575,0.460000,0.027685,-1
0.875000,0.366667,0.636364,0.048934,0.400000,0.025805,-1
0.854167,0.033333,0.363636,0.094103,0.580000,0.029698,-1
0.291667,0.666667,0.272727,0.033877,0.160000,0.010906,-1
0.739583,0.533333,0.272727,0.169385,0.920000,0.041107,-1
0.822917,0.900000,0.636364,0.071518,0.460000,0.032517,-1
0.822917,0.933333,0.454545,0.086575,0.980000,0.044463,-1
0.718750,0.866667,0.090909,0.079046,0.220000,0.017617,-1
0.395833,0.733333,0.363636,0.026349,0.120000,0.016040,-1
0.875000,0.566667,0.636364,0.041405,0.220000,0.012919,-1
0.187500,0.066667,0.727273,0.056462,0.260000,0.014933,-1
0.708333,0.700000,0.000000,0.101631,1.260000,0.057114,-1
0.291667,0.300000,0.272727,0.109159,0.260000,0.022315,-1
0.302083,0.166667,0.272727,0.048934,0.180000,0.020134,-1
0.708333,1.000000,0.000000,0.071518,0.240000,0.016275,-1
0.812500,0.600000,0.636364,0.124216,1.040000,0.043121,-1
0.239583,0.200000,0.272727,0.026349,0.120000,0.020134,-1
0.406250,0.166667,0.545455,0.011292,0.020000,0.009564,-1
0.906250,1.000000,1.000000,0.086575,0.680000,0.039396,-1
0.572917,0.500000,1.000000,0.079046,0.340000,0.027013,-1
0.958333,0.766667,0.000000,0.048934,0.300000,0.018960,-1
0.375000,0.433333,0.000000,0.161857,0.520000,0.038423,-1
0.572917,0.566667,0.727273,0.048934,0.320000,0.020302,-1
0.729167,0.600000,0.909091,0.048934,0.280000,0.019262,-1
0.416667,0.266667,1.000000,0.086575,0.140000,0.025000,-1
0.406250,0.800000,0.545455,0.101631,0.240000,0.023658,-1
0.718750,0.300000,0.545455,0.056462,0.340000,0.026208,-1
0.291667,0.400000,0.272727,0.048934,0.100000,0.017953,-1
0.947917,0.433333,0.454545,0.026349,0.100000,0.010906,-1
0.979167,0.433333,0.090909,0.086575,0.400000,0.022987,-1
0.750000,0.233333,0.636364,0.086575,0.600000,0.025671,-1
0.729167,0.366667,0.000000,0.086575,0.560000,0.028356,-1
0.864583,0.166667,0.636364,0.011292,0.140000,0.012248,-1
0.302083,0.466667,0.909091,0.056462,0.320000,0.026846,-1
0.197917,0.633333,0.090909,0.071518,0.840000,0.039396,-1
0.760417,0.933333,0.272727,0.033877,0.200000,0.020872,-1
0.697917,0.133333,0.909091,0.071518,0.280000,0.026510,-1
0.781250,0.100000,0.909091,0.033877,0.320000,0.019295,-1
0.593750,0.233333,1.000000,0.048934,0.260000,0.020302,-1
0.281250,0.166667,0.909091,0.131744,0.340000,0.029027,-1
0.666667,0.966667,0.727273,0.026349,0.140000,0.016846,-1
0.583333,0.200000,0.181818,0.184442,0.840000,0.041107,-1
0.239583,0.666667,0.636364,0.041405,0.180000,0.010906,-1
0.406250,0.866667,0.636364,0.033877,0.100000,0.009564,-1
0.666667,0.733333,0.363636,0.041405,0.180000,0.016275,-1
0.604167,0.666667,0.545455,0.026349,0.200000,0.011577,-1
0.166667,0.566667,0.181818,0.071518,0.440000,0.025336,-1
0.562500,0.900000,0.363636,0.274780,1.260000,0.073221,-1
0.375000,0.933333,0.636364,0.048934,0.120000,0.012248,-1
0.250000,0.533333,0.727273,0.056462,0.160000,0.013591,-1
0.177083,0.866667,0.090909,0.003764,0.000000,0.004866,-1
0.833333,0.633333,0.636364,0.094103,1.160000,0.041107,-1
0.583333,0.133333,0.363636,0.063990,0.420000,0.023658,-1
0.552083,0.333333,0.909091,0.003764,0.060000,0.005872,-1
0.291667,0.100000,1.000000,0.222083,1.660000,0.063926,-1
0.541667,0.933333,0.818182,0.026349,0.180000,0.019497,-1
0.916667,0.800000,0.090909,0.018821,0.120000,0.008221,-1
0.510417,0.666667,0.090909,0.011292,0.100000,0.007550,-1
0.260417,0.433333,0.181818,0.146801,0.520000,0.039396,-1
0.572917,0.033333,0.454545,0.063990,0.180000,0.018289,-1
0.833333,0.966667,0.363636,0.101631,0.620000,0.031040,-1
0.656250,0.300000,0.909091,0.048934,0.200000,0.012919,-1
0.708333,0.900000,0.818182,0.094103,0.680000,0.034732,-1
0.177083,0.566667,0.181818,0.101631,0.620000,0.029966,-1
0.833333,0.766667,0.181818,0.199498,1.040000,0.048490,-1
0.177083,1.000000,0.636364,0.056462,0.280000,0.016275,-1
0.927083,0.466667,0.272727,0.094103,0.880000,0.037752,-1
0.291667,0.866667,0.818182,0.041405,0.120000,0.024329,-1
0.729167,0.133333,0.909091,0.079046,0.300000,0.030134,-1
0.812500,0.733333,0.454545,0.056462,0.240000,0.019295,-1
0.916667,0.966667,0.454545,0.094103,0.520000,0.031879,-1
0.583333,0.366667,0.454545,0.191970,1.540000,0.064597,-1
0.677083,0.133333,0.636364,0.109159,0.920000,0.037081,-1
0.395833,0.433333,0.363636,0.094103,0.360000,0.028926,-1
0.354167,0.100000,0.727273,0.402760,3.480000,0.152953,-1
0.625000,0.300000,0.090909,0.063990,0.220000,0.018960,-1
0.177083,0.900000,0.272727,0.086575,0.660000,0.033624,-1
0.541667,0.766667,0.909091,0.116688,0.220000,0.029027,-1
0.906250,0.400000,0.272727,0.071518,0.540000,0.036275,-1
0.416667,0.433333,0.909091,0.063990,0.160000,0.025302,-1
0.666667,0.566667,0.363636,0.094103,1.000000,0.042785,-1
0.958333,0.566667,0.454545,0.154329,2.920000,0.100168,-1
0.572917,0.066667,0.727273,0.026349,0.120000,0.012013,-1
0.895833,0.166667,0.181818,0.109159,0.780000,0.039094,-1
0.291667,0.733333,0.818182,0.071518,0.320000,0.019631,-1
0.437500,0.066667,0.909091,0.327478,1.720000,0.082047,-1
0.531250,0.766667,0.000000,0.056462,0.180000,0.024933,-1
0.531250,0.900000,0.272727,0.252196,0.500000,0.047819,-1
0.270833,0.900000,0.545455,0.124216,0.400000,0.031376,-1
0.677083,0.333333,0.363636,0.041405,0.220000,0.019631,-1
0.510417,0.633333,0.454545,0.063990,0.260000,0.019631,-1
0.739583,0.566667,1.000000,0.026349,0.240000,0.012248,-1
0.822917,0.500000,0.272727,0.086575,1.120000,0.047819,-1
0.729167,0.933333,0.454545,0.071518,0.500000,0.022987,-1
0.291667,0.566667,1.000000,0.026349,0.120000,0.020638,-1
0.687500,0.566667,0.090909,0.041405,0.300000,0.014933,-1
0.562500,0.166667,0.090909,0.094103,0.240000,0.019631,-1
0.906250,0.800000,0.727273,0.109159,0.840000,0.035738,-1
0.677083,0.566667,0.909091,0.079046,0.380000,0.025336,-1
0.197917,0.733333,0.000000,0.063990,0.260000,0.017617,-1
0.885417,0.066667,0.727273,0.033877,0.280000,0.016946,-1
0.500000,0.333333,0.545455,0.071518,0.200000,0.019631,-1
0.812500,0.900000,0.363636,0.109159,0.740000,0.038591,-1
0.572917,0.366667,0.909091,0.033877,0.120000,0.015302,-1
0.791667,0.700000,0.727273,0.161857,3.380000,0.139262,-1
0.333333,0.433333,0.727273,0.274780,3.880000,0.135067,-1
0.562500,0.733333,0.090909,0.109159,0.460000,0.025671,-1
0.302083,0.066667,0.636364,0.026349,0.080000,0.012248,-1
0.812500,0.766667,0.272727,0.056462,0.220000,0.014933,-1
0.708333,0.033333,0.181818,0.086575,0.800000,0.031711,-1
0.645833,0.400000,0.272727,0.041405,0.460000,0.018960,-1
0.395833,0.866667,0.545455,0.613551,2.480000,0.156040,-1
0.375000,0.166667,0.000000,0.079046,0.360000,0.022651,-1
0.322917,0.533333,1.000000,0.018821,0.120000,0.022315,-1
0.218750,0.300000,1.000000,0.131744,0.560000,0.030369,-1
0.583333,0.366667,0.909091,0.094103,0.600000,0.033758,-1
0.614583,0.500000,0.727273,0.184442,2.440000,0.091443,-1
0.854167,0.233333,0.272727,0.056462,0.380000,0.018289,-1
0.697917,0.666667,0.272727,0.026349,0.180000,0.014262,-1
0.687500,0.766667,0.818182,0.048934,0.300000,0.025302,-1
0.625000,0.333333,1.000000,0.109159,0.800000,0.037416,-1
0.739583,0.566667,0.090909,0.094103,1.400000,0.058725,-1
0.333333,0.233333,0.454545,0.033877,0.200000,0.015235,-1
0.625000,0.900000,0.000000,0.124216,1.320000,0.048490,-1
0.718750,0.333333,0.363636,0.071518,0.460000,0.023490,-1
0.750000,0.500000,0.363636,0.086575,0.440000,0.023658,-1
0.781250,0.266667,0.090909,0.041405,0.600000,0.022315,-1
0.364583,0.566667,0.090909,0.048934,0.180000,0.019497,-1
0.677083,0.566667,0.636364,0.033877,0.120000,0.019698,-1
0.437500,0.600000,0.727273,0.500627,2.560000,0.109899,-1
0.687500,0.433333,0.818182,0.063990,0.280000,0.030537,-1
0.770833,0.533333,0.272727,0.079046,0.460000,0.026342,-1
0.937500,0.400000,0.636364,0.026349,0.260000,0.027685,-1
0.364583,0.833333,0.545455,0.041405,0.140000,0.016779,-1
0.406250,0.433333,0.363636,0.094103,0.260000,0.024329,-1
0.625000,0.000000,0.727273,0.139272,1.000000,0.041779,-1
0.270833,0.900000,0.818182,0.109159,0.460000,0.032718,-1
0.697917,0.766667,0.545455,0.146801,0.760000,0.040772,-1
0.562500,0.800000,0.181818,0.041405,0.160000,0.011577,-1
0.541667,0.333333,0.272727,0.169385,0.860000,0.061141,-1
0.583333,0.500000,0.272727,0.237139,1.200000,0.068389,-1
0.760417,0.366667,0.181818,0.011292,0.060000,0.013591,-1
0.208333,0.233333,0.545455,0.237139,0.740000,0.046477,-1
0.937500,0.733333,0.272727,0.003764,0.000000,0.009228,-1
0.802083,0.466667,0.636364,0.056462,0.160000,0.016275,-1
0.739583,0.100000,0.636364,0.048934,0.420000,0.029295,-1
0.416667,0.933333,0.818182,0.553325,2.360000,0.137584,-1
0.677083,0.700000,0.000000,0.086575,0.740000,0.029698,-1
0.583333,0.200000,0.636364,0.018821,0.080000,0.010906,-1
0.958333,0.733333,0.272727,0.101631,1.500000,0.062919,-1
0.812500,0.266667,0.363636,0.109159,0.700000,0.036980,-1
0.187500,0.966667,0.545455,0.161857,1.400000,0.065168,-1
0.729167,0.433333,0.090909,0.018821,0.160000,0.012919,-1
0.989583,0.333333,0.454545,0.018821,0.180000,0.020973,-1
0.645833,0.166667,0.363636,0.041405,0.160000,0.012248,-1
0.322917,0.066667,1.000000,0.124216,0.600000,0.039765,-1
0.739583,0.066667,0.545455,0.086575,0.520000,0.029027,-1
0.593750,1.000000,0.545455,0.154329,0.420000,0.031040,-1
0.937500,0.466667,0.363636,0.033877,0.180000,0.016208,-1
0.708333,0.600000,0.727273,0.116688,0.880000,0.039765,-1
0.729167,0.200000,0.181818,0.124216,0.520000,0.033054,-1
0.458333,0.500000,0.363636,0.191970,1.000000,0.049161,-1
0.708333,0.933333,0.818182,0.063990,0.580000,0.032919,-1
0.739583,0.733333,0.454545,0.056462,0.320000,0.016946,-1
0.572917,0.733333,0.363636,0.094103,0.500000,0.031711,-1
0.739583,0.133333,0.727273,0.282309,5.920000,0.189430,-1
0.354167,0.900000,0.545455,0.026349,0.100000,0.009564,-1
0.666667,0.766667,0.727273,0.033877,0.240000,0.015604,-1
0.781250,0.466667,0.818182,0.079046,1.000000,0.045034,-1
0.781250,0.933333,0.818182,0.026349,0.120000,0.013423,-1
0.958333,0.600000,0.363636,0.124216,3.400000,0.131040,-1
0.333333,0.566667,0.181818,0.131744,0.500000,0.029698,-1
0.375000,0.000000,0.818182,0.048934,0.080000,0.015235,-1
0.927083,0.566667,0.181818,0.086575,0.700000,0.031040,-1
0.645833,0.166667,0.818182,0.056462,0.240000,0.020973,-1
0.739583,0.166667,0.363636,0.176913,3.280000,0.113591,-1
0.781250,0.333333,0.272727,0.071518,0.460000,0.027315,-1
0.750000,0.033333,0.545455,0.071518,0.600000,0.027013,-1
0.833333,0.533333,0.090909,0.048934,0.380000,0.021644,-1
0.906250,0.300000,0.818182,0.086575,0.540000,0.025000,-1
0.375000,0.900000,0.000000,0.026349,0.100000,0.008221,-1
0.291667,0.300000,0.818182,0.101631,0.460000,0.032785,-1
0.270833,0.166667,0.909091,0.018821,0.120000,0.013624,-1
0.635417,0.133333,1.000000,0.063990,0.240000,0.022315,-1
0.427083,0.333333,1.000000,0.041405,0.180000,0.012919,-1
0.718750,0.233333,0.727273,0.011292,0.120000,0.008221,-1
0.875000,0.433333,0.454545,0.079046,0.540000,0.027685,-1
0.302083,0.766667,0.727273,0.139272,0.220000,0.025671,-1
0.614583,0.000000,0.363636,0.033877,0.200000,0.011577,-1
0.697917,0.066667,0.181818,0.011292,0.100000,0.008389,-1
0.979167,0.266667,0.818182,0.018821,0.120000,0.008893,-1
0.822917,0.766667,0.000000,0.259724,1.560000,0.067953,-1
0.260417,0.633333,0.090909,0.018821,0.140000,0.019631,-1
0.604167,0.766667,0.545455,0.086575,0.420000,0.022315,-1
0.635417,0.366667,0.636364,0.018821,0.100000,0.008893,-1
0.802083,0.133333,0.363636,0.026349,0.180000,0.010906,-1
0.416667,0.900000,0.272727,0.207026,1.360000,0.067953,-1
0.593750,0.266667,0.000000,0.071518,0.400000,0.019631,-1
0.947917,0.566667,0.454545,0.041405,0.300000,0.022987,-1
0.802083,0.666667,0.363636,0.041405,0.380000,0.022852,-1
0.781250,0.900000,0.454545,0.124216,1.220000,0.046477,-1
0.802083,0.700000,0.363636,0.116688,0.660000,0.034396,-1
0.791667,0.733333,0.545455,0.094103,0.900000,0.044463,-1
0.822917,0.233333,0.272727,0.056462,0.500000,0.027315,-1
0.395833,0.533333,1.000000,0.063990,0.280000,0.016946,-1
0.510417,0.466667,0.818182,0.207026,0.820000,0.044463,-1
0.937500,0.100000,0.272727,0.154329,1.600000,0.062584,-1
0.885417,0.066667,0.000000,0.124216,0.600000,0.042617,-1
0.208333,0.866667,0.090909,0.079046,0.520000,0.032785,-1
0.750000,0.300000,0.000000,0.109159,0.380000,0.025671,-1
0.572917,0.300000,0.090909,0.131744,1.340000,0.051174,-1
0.875000,0.933333,0.272727,0.056462,0.680000,0.026342,-1
0.375000,0.866667,0.545455,0.033877,0.140000,0.010235,-1
0.854167,0.533333,0.181818,0.018821,0.180000,0.010235,-1
0.197917,0.033333,1.000000,0.063990,0.220000,0.015604,-1
0.562500,0.433333,0.909091,0.041405,0.160000,0.014933,-1
0.187500,0.800000,0.636364,0.041405,0.280000,0.014262,-1
0.625000,0.266667,1.000000,0.101631,0.580000,0.033054,-1
0.916667,0.400000,0.181818,0.056462,0.340000,0.027315,-1
0.354167,0.000000,0.272727,0.462986,5.520000,0.195470,-1
0.906250,0.233333,0.545455,0.033877,0.360000,0.018456,-1
0.697917,0.500000,0.818182,0.237139,2.220000,0.083389,-1
0.197917,0.133333,0.454545,0.063990,0.300000,0.016946,-1
0.541667,0.900000,0.090909,0.207026,1.420000,0.061913,-1
0.718750,0.100000,0.181818,0.033877,0.240000,0.016980,-1
0.531250,0.633333,0.454545,0.079046,0.420000,0.025000,-1
0.916667,0.333333,0.454545,0.184442,1.200000,0.052517,-1
0.270833,0.933333,0.363636,0.094103,0.620000,0.033054,-1
0.552083,0.366667,0.000000,0.086575,0.280000,0.025805,-1
0.750000,0.533333,0.727273,0.033877,0.180000,0.011577,-1
0.718750,0.000000,0.818182,0.018821,0.140000,0.010235,-1
0.687500,0.566667,0.090909,0.237139,2.780000,0.150336,-1
0.541667,0.533333,0.181818,0.041405,0.180000,0.012248,-1
0.770833,0.933333,0.272727,0.033877,0.180000,0.014933,-1
0.541667,0.700000,0.363636,0.161857,1.260000,0.059564,-1
0.750000,0.500000,0.818182,0.079046,0.400000,0.030537,-1
0.218750,0.266667,0.818182,0.026349,0.100000,0.009564,-1
0.197917,0.133333,0.636364,0.131744,0.980000,0.049832,-1
0.718750,0.700000,0.454545,0.003764,0.100000,0.013591,-1
0.354167,0.233333,0.272727,0.101631,0.300000,0.022987,-1
0.666667,0.966667,0.727273,0.086575,0.360000,0.024329,-1
0.770833,0.433333,0.545455,0.033877,0.120000,0.016946,-1
0.416667,0.300000,0.090909,0.041405,0.120000,0.020336,-1
0.437500,0.366667,1.000000,0.207026,1.540000,0.058557,-1
0.354167,0.833333,0.363636,0.094103,0.400000,0.031376,-1
0.947917,0.000000,0.727273,0.048934,0.360000,0.016946,-1
0.802083,0.100000,0.454545,0.056462,0.380000,0.029362,-1
0.708333,0.300000,0.818182,0.161857,0.720000,0.044799,-1
0.302083,0.466667,0.272727,0.056462,0.260000,0.018960,-1
0.770833,0.533333,0.454545,0.041405,0.340000,0.020067,-1
0.770833,0.666667,0.090909,0.071518,0.400000,0.019631,-1
0.895833,0.166667,0.090909,0.094103,0.740000,0.032383,-1
0.333333,0.200000,1.000000,0.079046,0.280000,0.021644,-1
0.281250,0.500000,1.000000,0.169385,0.620000,0.035738,-1
0.770833,0.166667,0.090909,0.124216,0.760000,0.036409,-1
0.281250,0.333333,0.454545,0.026349,0.080000,0.013255,-1
0.697917,0.433333,0.272727,0.063990,0.460000,0.023658,-1
0.250000,0.100000,0.363636,0.063990,0.220000,0.026846,-1
0.583333,0.900000,0.000000,0.033877,0.160000,0.011577,-1
0.833333,0.433333,0.636364,0.161857,1.000000,0.048154,-1
0.541667,0.166667,0.000000,0.094103,0.440000,0.025671,-1
0.572917,0.266667,0.000000,0.146801,0.520000,0.034396,-1
0.375000,0.700000,0.545455,0.116688,0.560000,0.046141,-1
0.916667,0.000000,0.818182,0.011292,0.160000,0.009564,-1
0.447917,0.533333,0.181818,0.124216,1.120000,0.043121,-1
0.697917,0.666667,0.272727,0.116688,0.660000,0.034396,-1
0.229167,0.433333,0.636364,0.086575,0.380000,0.027315,-1
0.937500,0.533333,0.000000,0.071518,0.580000,0.031342,-1
0.541667,0.566667,0.727273,0.146801,0.580000,0.033054,-1
0.583333,0.066667,0.181818,0.071518,0.300000,0.019631,-1
0.572917,0.666667,0.636364,0.079046,0.400000,0.024329,-1
0.333333,0.500000,0.727273,0.026349,0.080000,0.009564,-1
