CM-0,CM-1,cell-id,label-gC,label-GT
0.0306535,0.0676923,164,-1,-1,13,27,72,119,202,203,369,383
0.328321,0.150143,165,-1,-1,40,48,68,79,86,161,187
0.233083,0.419,166,-1,-1,283,353,354
0.255012,0.0886249,167,-1,-1,59,81,85,95,108,120,298,300
0.0954311,0.169308,168,-1,-1,29,92,100,111,197,200
1.81203,0.008,169,-1,-1,178
0.22807,0.25,170,-1,-1,71,135,148,151,152,185,268,277
0.12782,0.315,171,-1,-1,128,373
0.209452,0.052,172,-1,-1,70,106,112,130,143,232,288,300
0.370092,0.326,173,-1,-1,154,250,330,340,344,351
0.142857,0.413,174,-1,-1,368
0.264829,0.305667,175,-1,-1,123,163,261,278,307,310,331
0.443609,0.2,176,-1,-1,104,184
0.0506268,0.1296,177,-1,-1,113,158,197,204,208,218,255,381
1.83709,0,178,-1,-1,169
3.81203,0.177,179,-1,-1
0.390977,0.249,180,-1,-1,162,258,265
0.383459,0.594,181,-1,-1
0.513784,0.189,182,-1,-1,139,281,355
0.189709,0.00869428,183,-1,-1,112,141,189,193,288
0.446115,0.2325,184,-1,-1,176,325
0.214703,0.247667,185,-1,-1,71,87,137,146,151,152,170,277
0.528822,0.063,186,-1,-1
0.330827,0.12775,187,-1,-1,79,82,86,161,165,291
0.250145,0.00925038,188,-1,-1,192,195,201,232
0.210627,0.00877339,189,-1,-1,112,183,195,232,288
0.26817,0.347,190,-1,-1,244,249,261,270,278,331
0.289474,0.00904137,191,-1,-1,192,214,230,320
0.271081,0.00996774,192,-1,-1,188,191,201,320
0.16978,0.00779519,193,-1,-1,46,112,141,149,183
0.433584,0.039,194,-1,-1,215,228,239,377
0.231077,0.00841818,195,-1,-1,188,189,201,232,288
0.329992,0.00766667,196,-1,-1,211,214,221,230,235
0.0733977,0.144714,197,-1,-1,88,100,168,177,200,204,255
0.097744,0.652,198,-1,-1
0.045948,0.233667,199,-1,-1,209,231
0.070175,0.177,200,-1,-1,100,168,197,204
0.250985,0.0257143,201,-1,-1,130,188,192,195,232,284
0.0300752,0.0911667,202,-1,-1,27,119,158,164,218,369,383
0.010526,0.0446,203,-1,-1,49,62,72,164,369
0.057644,0.149,204,-1,-1,177,197,200,208,255,381
0.062657,0.41,205,-1,-1,212
0.37218,0.01,206,-1,-1,210,221,235,398
0.092732,0.615,207,-1,-1
0.0325817,0.131,208,-1,-1,158,177,204,218,378,381,389
0.065163,0.226,209,-1,-1,199,217,231
0.390977,0.0075,210,-1,-1,206,215,398
0.323308,0.025,211,-1,-1,196,214,221,230,235,306,356
0.097744,0.397,212,-1,-1,205,234
0.629073,0.02,213,-1,-1
0.308939,0.0102668,214,-1,-1,191,196,211,230,320
0.408521,0.0095,215,-1,-1,194,210,228
0.486216,0.0105,216,-1,-1,224
0.082707,0.229,217,-1,-1,209,364
0.032581,0.105,218,-1,-1,119,158,177,202,208,383,389
0.122807,0.838,219,-1,-1
0.057644,0.366,220,-1,-1,234
0.35213,0.011,221,-1,-1,196,206,211,235,398
0.593985,0.012,222,-1,-1
0.052632,0.453,223,-1,-1
0.513784,0.013,224,-1,-1,216
0.047619,0.279,225,-1,-1,226
0.052632,0.298,226,-1,-1,225
0.814536,0.011,227,-1,-1
0.433584,0.006,228,-1,-1,194,215,239
0.082707,0.329,229,-1,-1
0.305764,0.0335,230,-1,-1,191,196,211,214,306,320,400
0.042607,0.211,231,-1,-1,199,209
0.22807,0.025,232,-1,-1,130,172,188,189,195,201,284,288
0.157895,0.932,233,-1,-1
0.075188,0.3755,234,-1,-1,212,220
0.343358,0.033,235,-1,-1,196,206,211,221,309,356,398
0.164578,0.249333,236,-1,-1,37,45,87,122,137,146,242,343
0.39223,0.19525,237,-1,-1,17,98,109,127,245,341
0.31579,0.30925,238,-1,-1,133,261,307,332,395
0.448622,0,239,-1,-1,194,228
0.54386,0.209,240,-1,-1,247,355
0.270175,0.2682,241,-1,-1,123,148,163,268,280,307,336
0.1715,0.226429,242,-1,-1,37,96,122,124,131,137,146,236
0.295739,0.078,243,-1,-1,85,287,298,299,306,361,400
0.255639,0.3485,244,-1,-1,190,270,278,331,346
0.393484,0.203,245,-1,-1,127,237,265,341
0.18797,0.289,246,-1,-1,45,71,87,290,301,324
0.573935,0.21,247,-1,-1,240,254
0.363409,0.535,248,-1,-1,362
0.293233,0.349,249,-1,-1,190,261,278,375
0.353383,0.31,250,-1,-1,133,173,276,330,395
0.483709,0.266,251,-1,-1
0.348371,0.612,252,-1,-1
0.223058,0.288667,253,-1,-1,71,123,152,268,290,301,310,323
0.598997,0.201,254,-1,-1,247
0.0712494,0.128857,255,-1,-1,80,88,100,113,158,177,197,204
0.448622,0.101,256,-1,-1,321,326,374
0.333333,0.577,257,-1,-1
0.403509,0.251,258,-1,-1,162,180,325
0.368421,0.126667,259,-1,-1,117,161,296,314,358
0.508772,0.341,260,-1,-1,289,365
0.293233,0.337,261,-1,-1,175,190,238,249,278,375
0.351713,0.231,262,-1,-1,110,265,297,359
0.393484,0.435,263,-1,-1,282,339
0.308271,0.447,264,-1,-1,157,384
0.378446,0.222,265,-1,-1,180,245,262,297,359
0.293233,0.387,266,-1,-1
0.413533,0.142,267,-1,-1,17,109,145,296,317,321,358
0.248121,0.270667,268,-1,-1,123,148,152,163,170,241,253
0.493734,0.764,269,-1,-1
0.258145,0.365,270,-1,-1,190,244
0.328321,0.402,271,-1,-1
0.679198,0,272,-1,-1
0.558897,0.357,273,-1,-1,345,365
0.463659,0.156,274,-1,-1,139,303,357
0.293234,0.2165,275,-1,-1,11,73,114,132,134,140,150
0.343358,0.2865,276,-1,-1,76,133,250,330
0.211362,0.232,277,-1,-1,51,78,96,137,146,151,170,185
0.274854,0.321667,278,-1,-1,175,190,244,249,261,310,331
0.52381,0.151,279,-1,-1,281,292,313
0.298246,0.264,280,-1,-1,163,241,307,308,318,332,336
0.52381,0.167,281,-1,-1,182,279,292,313
0.373433,0.4145,282,-1,-1,263,339,388
0.203008,0.384,283,-1,-1,166,354
0.253133,0.0566667,284,-1,-1,59,130,201,232,298,300
0.413534,0.087,285,-1,-1,295,311,326
0.58396,0.652,286,-1,-1
0.31203,0.0909997,287,-1,-1,82,121,243,291,299,315,361,399
0.212317,0.0318569,288,-1,-1,106,112,130,172,183,189,195,232
0.503759,0.33,289,-1,-1,260,365
0.21203,0.2958,290,-1,-1,71,87,152,246,253,301,323,324
0.33233,0.1144,291,-1,-1,79,82,187,287,315,322
0.503759,0.148,292,-1,-1,139,279,281
0.263158,0.439,293,-1,-1,157,380,384
0.443609,0.274,294,-1,-1,325,329
0.383459,0.079,295,-1,-1,285,309,363
0.393484,0.1295,296,-1,-1,117,259,267,311,314,317,358
0.3467,0.251,297,-1,-1,76,262,265
0.269841,0.0673333,298,-1,-1,59,85,167,243,284,299,400
0.283208,0.094,299,-1,-1,82,85,95,121,243,287,298,361
0.230576,0.0693332,300,-1,-1,59,81,99,130,143,167,172,284
0.210527,0.317,301,-1,-1,246,253,290,323,324,346,366
0.493734,0.077,302,-1,-1,374
0.446115,0.152,303,-1,-1,145,274,321,357
0.363409,0.482,304,-1,-1,333
0.634085,0.389,305,-1,-1
0.308271,0.0555,306,-1,-1,211,230,243,320,361,399,400
0.289891,0.294,307,-1,-1,163,175,238,241,280,318,332
0.305764,0.2525,308,-1,-1,73,132,280,318,336
0.378446,0.047,309,-1,-1,235,295,356,398
0.24812,0.307,310,-1,-1,123,163,175,253,278,323,331,346
0.418546,0.101,311,-1,-1,285,296,317,321,326
0.468672,0.352,312,-1,-1
