Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
b50eb9,2016-08-10 14:15:00.000000 UTC,14.25,10,8,300,0.8,8.75
b50eb9,2016-06-25 17:15:00.000000 UTC,17.25,25,6,540,2.1,8.25
b50eb9,2016-06-28 19:15:00.000000 UTC,19.25,28,6,660,2.8,10.75
b50eb9,2016-05-12 19:00:00.000000 UTC,19.0,12,5,480,1.6,10.5
b50eb9,2016-06-01 13:45:00.000000 UTC,13.75,1,6,900,1.6,12.6
b50eb9,2016-04-09 23:15:00.000000 UTC,23.25,9,4,540,1.8,13.25
b50eb9,2016-12-04 00:00:00.000000 UTC,0.0,4,12,120,0.7,5.75
b50eb9,2016-07-05 16:30:00.000000 UTC,16.5,5,7,360,1.0,7.75
b50eb9,2016-02-19 15:00:00.000000 UTC,15.0,19,2,660,1.8,11.5
b50eb9,2016-10-22 22:45:00.000000 UTC,22.75,22,10,360,1.1,7.75
b50eb9,2016-09-18 16:00:00.000000 UTC,16.0,18,9,660,1.6,10.25
b50eb9,2016-02-08 08:30:00.000000 UTC,8.5,8,2,240,0.7,5.25
b50eb9,2016-05-31 11:45:00.000000 UTC,11.75,31,5,1200,3.0,13.75
b50eb9,2016-02-25 10:15:00.000000 UTC,10.25,25,2,660,2.7,10.0
b50eb9,2016-01-07 17:45:00.000000 UTC,17.75,7,1,600,1.3,11.75
b50eb9,2016-01-16 22:15:00.000000 UTC,22.25,16,1,360,1.4,8.75
b50eb9,2016-01-04 11:30:00.000000 UTC,11.5,4,1,480,1.1,8.0
b50eb9,2016-11-12 00:15:00.000000 UTC,0.25,12,11,540,2.2,10.5
b50eb9,2016-06-16 14:45:00.000000 UTC,14.75,16,6,300,0.5,5.25
b50eb9,2016-04-26 11:45:00.000000 UTC,11.75,26,4,840,2.2,16.25
b50eb9,2016-03-02 14:00:00.000000 UTC,14.0,2,3,1440,3.7,16.0
b50eb9,2016-06-03 16:15:00.000000 UTC,16.25,3,6,360,0.9,7.75
b50eb9,2016-05-12 14:15:00.000000 UTC,14.25,12,5,1020,3.7,14.75
