Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
455b6b,2016-12-19 13:45:00.000000 UTC,13.75,19,12,1680,5.4,23.3
455b6b,2016-09-01 03:30:00.000000 UTC,3.5,1,9,1440,13.5,42.8
455b6b,2016-06-11 18:45:00.000000 UTC,18.75,11,6,900,2.8,15.75
455b6b,2016-06-16 14:45:00.000000 UTC,14.75,16,6,420,1.3,10.5
455b6b,2016-02-11 15:45:00.000000 UTC,15.75,11,2,120,0.5,4.5
455b6b,2016-07-04 13:15:00.000000 UTC,13.25,4,7,1080,1.2,10.75
455b6b,2016-07-26 08:45:00.000000 UTC,8.75,26,7,540,1.5,9.5
455b6b,2016-03-26 12:30:00.000000 UTC,12.5,26,3,600,1.3,9.0
455b6b,2016-02-20 16:15:00.000000 UTC,16.25,20,2,900,3.1,12.5
455b6b,2016-11-03 08:00:00.000000 UTC,8.0,3,11,2520,17.4,58.75
455b6b,2016-08-04 05:00:00.000000 UTC,5.0,4,8,420,0.9,9.0
455b6b,2016-08-22 05:15:00.000000 UTC,5.25,22,8,660,1.7,8.5
455b6b,2016-03-24 08:15:00.000000 UTC,8.25,24,3,2400,17.6,55.2
455b6b,2016-01-28 15:45:00.000000 UTC,15.75,28,1,720,2.2,11.75
455b6b,2016-06-17 04:30:00.000000 UTC,4.5,17,6,1200,3.1,17.75
455b6b,2016-03-25 15:15:00.000000 UTC,15.25,25,3,240,0.9,6.5
455b6b,2016-03-28 12:15:00.000000 UTC,12.25,28,3,1920,8.3,30.75
455b6b,2016-10-12 05:15:00.000000 UTC,5.25,12,10,1620,17.6,58.1
455b6b,2016-09-08 11:15:00.000000 UTC,11.25,8,9,3900,17.5,59.3
455b6b,2016-06-02 10:45:00.000000 UTC,10.75,2,6,1260,5.1,21.2
455b6b,2016-09-21 12:30:00.000000 UTC,12.5,21,9,1860,8.2,32.06
455b6b,2016-01-02 12:45:00.000000 UTC,12.75,2,1,2160,17.7,47.75
455b6b,2016-05-28 07:45:00.000000 UTC,7.75,28,5,1140,2.6,16.5
455b6b,2016-07-09 10:00:00.000000 UTC,10.0,9,7,300,0.9,7.0
455b6b,2016-10-20 15:15:00.000000 UTC,15.25,20,10,2400,17.7,49.75
455b6b,2016-12-03 12:45:00.000000 UTC,12.75,3,12,1020,2.1,12.0
455b6b,2016-12-22 13:15:00.000000 UTC,13.25,22,12,180,0.4,5.5
455b6b,2016-02-05 17:30:00.000000 UTC,17.5,5,2,600,1.6,14.5
455b6b,2016-03-12 11:15:00.000000 UTC,11.25,12,3,1380,2.9,15.5
455b6b,2016-07-22 12:30:00.000000 UTC,12.5,22,7,2400,12.4,38.75
455b6b,2016-11-29 03:15:00.000000 UTC,3.25,29,11,240,0.5,4.75
455b6b,2016-05-10 09:45:00.000000 UTC,9.75,10,5,2640,17.1,54.56
455b6b,2016-07-30 13:30:00.000000 UTC,13.5,30,7,780,2.5,11.0
455b6b,2016-11-29 14:00:00.000000 UTC,14.0,29,11,600,2.2,11.0
455b6b,2016-08-10 12:45:00.000000 UTC,12.75,10,8,3600,13.5,43.0
455b6b,2016-07-10 06:15:00.000000 UTC,6.25,10,7,600,2.3,10.75
455b6b,2016-01-15 12:30:00.000000 UTC,12.5,15,1,1380,1.4,12.75
455b6b,2016-05-31 00:15:00.000000 UTC,0.25,31,5,1860,18.4,47.75
455b6b,2016-06-02 02:30:00.000000 UTC,2.5,2,6,900,3.1,13.0
455b6b,2016-01-29 19:15:00.000000 UTC,19.25,29,1,60,0.1,3.25
455b6b,2016-12-04 13:45:00.000000 UTC,13.75,4,12,480,1.7,9.0
455b6b,2016-06-16 13:15:00.000000 UTC,13.25,16,6,480,0.9,7.25
455b6b,2016-03-31 04:30:00.000000 UTC,4.5,31,3,1020,7.7,29.68
455b6b,2016-08-02 04:30:00.000000 UTC,4.5,2,8,420,0.6,6.0
455b6b,2016-05-20 14:30:00.000000 UTC,14.5,20,5,720,1.9,11.75
455b6b,2016-03-06 08:45:00.000000 UTC,8.75,6,3,1740,11.6,44.06
455b6b,2016-05-24 02:30:00.000000 UTC,2.5,24,5,360,1.3,6.75
455b6b,2016-08-04 14:00:00.000000 UTC,14.0,4,8,240,0.8,6.25
455b6b,2016-02-05 20:45:00.000000 UTC,20.75,5,2,420,1.9,8.75
455b6b,2016-03-25 20:15:00.000000 UTC,20.25,25,3,540,2.5,9.25
455b6b,2016-04-21 13:30:00.000000 UTC,13.5,21,4,420,1.2,6.75
455b6b,2016-04-01 09:15:00.000000 UTC,9.25,1,4,1020,3.2,12.5
455b6b,2016-03-10 09:15:00.000000 UTC,9.25,10,3,540,1.1,7.0
455b6b,2016-07-04 10:15:00.000000 UTC,10.25,4,7,180,0.8,7.0
455b6b,2016-01-03 12:30:00.000000 UTC,12.5,3,1,2280,29.3,72.25
455b6b,2016-11-15 03:30:00.000000 UTC,3.5,15,11,3180,15.9,53.6
455b6b,2016-05-29 14:30:00.000000 UTC,14.5,29,5,960,5.9,18.75
455b6b,2016-05-05 13:15:00.000000 UTC,13.25,5,5,1080,1.4,13.75
455b6b,2016-06-25 16:30:00.000000 UTC,16.5,25,6,480,1.6,7.75
455b6b,2016-06-18 13:15:00.000000 UTC,13.25,18,6,480,1.4,7.75
455b6b,2016-08-03 13:30:00.000000 UTC,13.5,3,8,660,0.9,11.0
455b6b,2016-07-28 13:00:00.000000 UTC,13.0,28,7,2040,7.9,27.25
455b6b,2016-01-28 14:00:00.000000 UTC,14.0,28,1,1080,6.1,18.25
455b6b,2016-02-13 18:15:00.000000 UTC,18.25,13,2,1080,3.9,16.75
455b6b,2016-08-09 03:45:00.000000 UTC,3.75,9,8,720,7.6,23.5
455b6b,2016-12-13 13:45:00.000000 UTC,13.75,13,12,360,0.6,5.5
455b6b,2016-11-02 03:45:00.000000 UTC,3.75,2,11,600,1.0,7.25
455b6b,2016-05-08 11:45:00.000000 UTC,11.75,8,5,240,1.3,6.25
455b6b,2016-05-21 09:15:00.000000 UTC,9.25,21,5,360,0.5,6.25
455b6b,2016-06-08 04:00:00.000000 UTC,4.0,8,6,900,3.0,13.0
455b6b,2016-12-16 04:15:00.000000 UTC,4.25,16,12,780,0.9,8.25
