trip_seconds,trip_miles,_#NO_CLASS#_
0.283208,0.129000,-1
0.213033,0.299000,-1
0.027569,0.008000,-1
0.047619,0.020000,-1
0.097744,0.073000,-1
0.077694,0.076000,-1
0.032581,0.008000,-1
0.017544,0.007000,-1
0.052632,0.022000,-1
0.062657,0.026000,-1
0.027569,0.007000,-1
0.092732,0.034000,-1
0.062657,0.056000,-1
0.052632,0.037000,-1
0.072682,0.037000,-1
0.102757,0.089000,-1
0.032581,0.011000,-1
0.042607,0.009000,-1
0.052632,0.068000,-1
0.082707,0.034000,-1
0.032581,0.005000,-1
0.087719,0.099000,-1
0.047619,0.017000,-1
0.022556,0.007000,-1
0.027569,0.009000,-1
0.333333,0.106000,-1
0.012531,0.005000,-1
0.072682,0.025000,-1
0.127820,0.047000,-1
0.057644,0.016000,-1
0.017544,0.011000,-1
0.072682,0.004000,-1
0.092732,0.050000,-1
0.032581,0.020000,-1
0.002506,0.003000,-1
0.027569,0.012000,-1
0.052632,0.025000,-1
0.077694,0.071000,-1
0.052632,0.063000,-1
0.132832,0.118000,-1
0.022556,0.008000,-1
0.042607,0.011000,-1
0.022556,0.009000,-1
0.037594,0.015000,-1
0.012531,0.004000,-1
0.137845,0.033000,-1
0.027569,0.009000,-1
0.042607,0.012000,-1
0.072682,0.017000,-1
0.092732,0.048000,-1
0.318296,0.316000,-1
0.042607,0.026000,-1
0.017544,0.009000,-1
0.027569,0.011000,-1
0.027569,0.017000,-1
0.047619,0.007000,-1
0.022556,0.010000,-1
0.087719,0.039000,-1
0.012531,0.004000,-1
0.022556,0.010000,-1
0.032581,0.016000,-1
0.027569,0.012000,-1
0.052632,0.017000,-1
0.027569,0.011000,-1
0.057644,0.013000,-1
0.032581,0.005000,-1
0.503759,0.148000,-1
0.022556,0.010000,-1
0.047619,0.033000,-1
0.167920,0.112000,-1
0.022556,0.006000,-1
0.042607,0.012000,-1
0.102757,0.032000,-1
0.218045,0.092000,-1
0.032581,0.009000,-1
0.087719,0.134000,-1
0.223058,0.050000,-1
0.067669,0.035000,-1
0.032581,0.014000,-1
0.042607,0.009000,-1
0.022556,0.004000,-1
0.062657,0.014000,-1
0.027569,0.017000,-1
0.087719,0.056000,-1
0.097744,0.112000,-1
0.012531,0.003000,-1
0.042607,0.010000,-1
0.032581,0.014000,-1
0.092732,0.106000,-1
0.007519,0.008000,-1
0.042607,0.024000,-1
0.032581,0.013000,-1
0.047619,0.011000,-1
0.017544,0.007000,-1
0.052632,0.033000,-1
0.042607,0.021000,-1
0.132832,0.021000,-1
0.082707,0.047000,-1
0.032581,0.019000,-1
0.117794,0.039000,-1
0.017544,0.005000,-1
0.137845,0.131000,-1
0.017544,0.005000,-1
0.032581,0.013000,-1
0.032581,0.008000,-1
0.042607,0.032000,-1
0.027569,0.019000,-1
0.052632,0.015000,-1
0.042607,0.019000,-1
0.017544,0.007000,-1
0.022556,0.014000,-1
0.017544,0.009000,-1
0.092732,0.057000,-1
0.057644,0.035000,-1
0.218045,0.124000,-1
0.072682,0.024000,-1
0.012531,0.007000,-1
0.022556,0.008000,-1
0.017544,0.004000,-1
0.042607,0.023000,-1
0.027569,0.017000,-1
0.027569,0.012000,-1
0.082707,0.041000,-1
0.087719,0.049000,-1
0.062657,0.074000,-1
0.102757,0.028000,-1
0.092732,0.042000,-1
0.127820,0.172000,-1
0.062657,0.043000,-1
0.027569,0.006000,-1
0.032581,0.010000,-1
0.067669,0.051000,-1
0.022556,0.006000,-1
0.067669,0.033000,-1
0.027569,0.007000,-1
0.027569,0.012000,-1
0.012531,0.006000,-1
0.067669,0.034000,-1
0.032581,0.015000,-1
0.022556,0.012000,-1
0.027569,0.019000,-1
0.047619,0.013000,-1
0.067669,0.009000,-1
0.132832,0.068000,-1
0.027569,0.011000,-1
0.022556,0.009000,-1
0.022556,0.005000,-1
0.072682,0.039000,-1
