CM-0,CM-1,cell-id,connected-cells,gCluster-label
0.435255,0.173667,160,0,0,20,118,279,319
0.194987,0.2486,161,0,0,36,49,83,150,164,199,248,289
2.09273,0.023,162,-1,-1
0.233083,0.2386,163,0,0,58,88,91,106,119,183,199,289
0.171052,0.22575,164,0,0,41,108,137,139,146,150,161,248
0.229741,0.271,165,0,0,83,88,138,183,199,263,280,306
0.393484,0.289,166,0,0,176,314,333,346
0.393483,0.3275,167,0,0,186,314,346,356,361
2.41353,0,168,-1,-1
3.87469,0.005,169,-1,-1
0.283208,0.452,170,0,0,276,309,415,429
0.784461,0.009,171,-1,-1,238
0.049624,0.1076,172,0,0,25,55,128,129,134,191,217,223
1.37093,0.053,173,-1,-1
1.63158,0.011,174,-1,-1,398
0.352667,0.152429,175,0,0,52,80,110,132,179,201,270
0.403509,0.266,176,0,0,166,194,269,333,341,390
0.278195,0.2855,177,0,0,138,189,253,280,294,323,326
0.0308273,0.0688499,178,0,0,14,32,73,134,217,218,397,414
0.328321,0.150143,179,0,0,44,52,80,89,98,175,201
0.233083,0.419,180,0,0,299,375,376
0.254247,0.0893332,181,0,0,69,92,97,107,122,135,247,316
1.81203,0.008,182,-1,-1,192
0.22807,0.252,183,0,0,83,88,106,163,165,199,280,289
0.12782,0.315,184,0,0,143,401
3.08521,0.007,185,-1,-1
0.370092,0.326,186,0,0,167,260,314,346,356,361
0.390977,0.00916667,187,0,0,221,229,432
0.145364,0.4075,188,-1,-1,395
0.264829,0.305667,189,0,0,138,177,272,290,323,326,347
0.443609,0.2,190,0,0,118,120,198
0.0509607,0.1295,191,0,0,55,128,129,172,211,219,223,411
1.83709,0,192,-1,-1,182
3.81203,0.177,193,-1,-1
0.390977,0.249,194,0,0,156,176,269,277
0.383459,0.594,195,-1,-1
0.513784,0.189,196,0,0,152,295,374,377,380
0.18985,0.00877508,197,0,0,39,127,203,207,304
0.446115,0.2325,198,0,0,120,190,341
0.214286,0.248,199,0,0,36,83,150,161,163,165,183,289
0.528822,0.063,200,-1,-1
0.330827,0.12775,201,0,0,89,93,98,175,179,307,358
0.249958,0.00936637,202,0,0,112,206,208,216,394
0.210448,0.00876807,203,0,0,112,127,197,206,304
0.26817,0.347,204,0,0,255,259,272,282,290,347
0.289892,0.00844474,205,0,0,208,228,241,337,394
0.231342,0.00861099,206,0,0,112,202,203,216,304
0.169931,0.00805472,207,0,0,39,50,121,127,197
0.270605,0.0100289,208,0,0,202,205,216,337,394
0.433584,0.039,209,0,0,229,239,251,405
0.330075,0.0080002,210,0,0,225,228,233,241,245
0.0739347,0.144375,211,0,0,55,94,100,113,191,215,219
0.097744,0.652,212,-1,-1
0.490393,0.007667,213,0,0,131,246
0.045948,0.233667,214,0,0,224,242
0.070175,0.177,215,0,0,94,113,211,219
0.250985,0.0257143,216,0,0,112,145,202,206,208,300,363,394
0.0311494,0.09,217,0,0,32,129,134,172,178,397,414
0.0125315,0.0456252,218,0,0,54,73,75,178,397
0.057644,0.149,219,0,0,55,191,211,215,223,411
0.062657,0.41,220,1,1,226
0.37218,0.01,221,0,0,187,233,245,432
0.092732,0.615,222,-1,-1
0.0313285,0.129,223,0,0,129,172,191,219,406,411,420
0.065163,0.226,224,0,0,214,230,242
0.333333,0.0266667,225,0,0,210,228,233,241,245,322,378
0.097744,0.397,226,1,1,220,244
0.629073,0.02,227,2,2,293
0.309745,0.0103529,228,0,0,205,210,225,241,337
0.411863,0.010667,229,0,0,187,209,239
0.082707,0.229,230,0,0,224,389,409
0.122807,0.838,231,-1,-1
0.057644,0.366,232,1,1,244
0.350376,0.0092,233,0,0,210,221,225,245,432
0.593985,0.012,234,2,2,293
0.052632,0.453,235,-1,-1
0.047619,0.279,236,-1,-1,237
0.052632,0.298,237,-1,-1,236
0.814536,0.011,238,-1,-1,171
0.433584,0.006,239,0,0,209,229,251
0.082707,0.329,240,-1,-1
0.308271,0.032,241,0,0,205,210,225,228,322,337,434
0.042607,0.211,242,0,0,214,224
0.157895,0.932,243,-1,-1
0.075188,0.3755,244,1,1,226,232
0.3467,0.0306667,245,0,0,210,221,225,233,325,378,432
0.463659,0.003,246,0,0,213,251
0.26817,0.069,247,0,0,69,97,181,254,300,315,363,434
0.167084,0.2505,248,0,0,36,41,49,137,150,161,164,354
0.39223,0.19525,249,0,0,20,110,123,142,256,266,357
0.31579,0.30925,250,0,0,148,272,323,327,426
0.448622,0,251,0,0,209,239,246
0.54386,0.209,252,0,0,257,377,387
0.270175,0.2682,253,0,0,88,138,177,280,294,323,351
0.295739,0.078,254,0,0,97,247,303,315,322,363,385,434
0.251462,0.348667,255,0,0,204,282,286,290,347,365
0.393484,0.203,256,0,0,142,249,266,277,357
0.573935,0.21,257,0,0,252,264,387
0.363409,0.535,258,-1,-1,386
0.293233,0.349,259,0,0,204,265,272,290,403
0.353383,0.31,260,0,0,148,186,288,346,426
0.483709,0.266,261,-1,-1
0.348371,0.612,262,-1,-1
0.223058,0.288667,263,0,0,83,138,165,280,306,317,326,340
0.598997,0.201,264,0,0,257,387
0.313283,0.369,265,0,0,259,278,296,366,384,403
0.368421,0.2135,266,0,0,15,249,256,273,277,357,381
0.448622,0.101,267,0,0,338,342,402
0.333333,0.577,268,-1,-1
0.403509,0.251,269,0,0,120,176,194,341,390
0.368421,0.126667,270,0,0,132,175,275,312,331,358
0.508772,0.341,271,3,3,305,391
0.293233,0.337,272,0,0,189,204,250,259,290,403
0.351713,0.231,273,0,0,125,156,266,277,313,381
0.393484,0.435,274,4,4,298,355
0.390977,0.1555,275,0,0,20,110,123,132,270,279,312,334
0.308271,0.447,276,0,0,170,415,429
0.378446,0.222,277,0,0,156,194,256,266,273,313,381
0.293233,0.387,278,0,0,265,296
0.413533,0.142,279,0,0,20,123,160,275,312,334,338
0.249123,0.269,280,0,0,88,138,165,177,183,253,263
0.493734,0.764,281,-1,-1
0.258145,0.365,282,0,0,204,255,286
0.328321,0.402,283,0,0,296,384
0.679198,0,284,-1,-1
0.558897,0.357,285,3,3,364,391
0.233083,0.371,286,0,0,255,282,299
0.463659,0.156,287,0,0,152,319,379
0.343358,0.2865,288,0,0,90,148,260,346
0.21178,0.23225,289,0,0,58,91,108,150,161,163,183,199
0.275689,0.3245,290,0,0,189,204,255,259,272,326,347
0.52381,0.151,291,0,0,295,308,330,374
0.194414,0.306286,292,0,0,115,297,306,317,371,372,392
0.614035,0,293,2,2,227,234
0.298246,0.264,294,0,0,177,253,323,324,327,335,351
0.52381,0.167,295,0,0,196,291,308,330,374
0.308271,0.38,296,0,0,265,278,283,366,384
0.172932,0.312,297,0,0,115,143,292,371,372
0.373433,0.4145,298,4,4,274,355,419
0.203008,0.384,299,0,0,180,286,376
0.253133,0.0566667,300,0,0,69,112,145,216,247,316,363,394
0.413534,0.087,301,0,0,311,328,342,362
0.58396,0.652,302,-1,-1
0.31203,0.0909997,303,0,0,93,136,254,307,315,332,385,433
0.21178,0.0324998,304,0,0,48,112,127,145,158,197,203,206
0.503759,0.33,305,3,3,271,391
0.21203,0.2958,306,0,0,36,83,115,165,263,292,317,340
0.33233,0.1144,307,0,0,89,93,201,303,332,339,358
0.503759,0.148,308,0,0,152,291,295,374
0.263158,0.439,309,0,0,170,410,415
0.443609,0.274,310,0,0,341,345,390
0.383459,0.079,311,0,0,301,325,388,437
0.393484,0.1295,312,0,0,132,270,275,279,328,331,334
0.348371,0.251,313,0,0,90,156,273,277
0.390977,0.303,314,0,0,166,167,186,333,346
0.283208,0.094,315,0,0,93,97,107,136,247,254,303,385
0.230576,0.0693332,316,0,0,69,92,111,145,151,158,181,300
0.211362,0.312333,317,0,0,115,263,292,306,340,365,392
0.493734,0.077,318,0,0,402
0.446115,0.152,319,0,0,160,287,338,379
0.363409,0.482,320,-1,-1,348
0.634085,0.389,321,-1,-1
0.309942,0.0513333,322,0,0,225,241,254,337,385,433,434
0.289891,0.294,323,0,0,177,189,250,253,294,327,335
0.305764,0.2525,324,0,0,86,147,294,335,351
0.378446,0.047,325,0,0,245,311,378,432,437
0.24812,0.307,326,0,0,138,177,189,263,290,340,347,365
0.313283,0.29,327,0,0,148,250,294,323,335
0.418546,0.101,328,0,0,301,312,334,338,342
0.468672,0.352,329,-1,-1
0.546366,0.1535,330,0,0,291,295
0.370927,0.1115,331,0,0,270,312,339,358,388
0.323308,0.096,332,0,0,93,303,307,339,358,385,433
0.418546,0.297,333,0,0,101,166,176,314,390
0.408521,0.124,334,0,0,275,279,312,328,338,342
0.308271,0.268,335,0,0,148,294,323,324,327,351
0.593985,0.253,336,0,0,387
0.288221,0.027,337,0,0,205,208,228,241,322,363,394,434
0.438596,0.132,338,0,0,267,279,319,328,334,342
0.3467,0.084,339,0,0,307,331,332,358,388,433,437
0.233083,0.310667,340,0,0,138,263,306,317,326,347,365,392
0.428571,0.2575,341,0,0,120,176,198,269,310,390
0.428571,0.112,342,0,0,267,301,328,334,338
1.01002,0.409,343,-1,-1
0.614035,0.808,344,-1,-1
0.448622,0.3,345,0,0,101,310,390
0.378446,0.314,346,0,0,166,167,186,260,288,314
0.253132,0.325,347,0,0,189,204,255,290,326,340,365
0.388471,0.461,348,-1,-1,320
0.629073,0.348,349,-1,-1
0.493734,0.506,350,-1,-1
0.288221,0.255,351,0,0,86,147,253,294,324,335
0.303258,0.512,352,-1,-1
0.639098,0.757,353,-1,-1
0.156224,0.267333,354,0,0,49,137,248,371,383
0.378446,0.432,355,4,4,274,298
0.393484,0.357,356,0,0,167,186,361
0.365557,0.185429,357,0,0,15,52,110,123,249,256,266,381
0.353383,0.108,358,0,0,201,270,307,331,332,339,388
0.22807,0.443,359,0,0,375,410
0.714286,0.006,360,-1,-1
0.368421,0.341,361,0,0,167,186,356
0.433584,0.065,362,0,0,301,405
0.273183,0.048,363,0,0,69,216,247,254,300,337,394,434
0.553885,0.324,364,3,3,285,391
0.22807,0.338,365,0,0,255,317,326,340,347,392
0.338346,0.375,366,0,0,265,296,384,403
0.012531,0.316,367,-1,-1
0.072682,6.343,368,-1,-1
0.197995,0.351,369,0,0,372,382,392
0.423559,0.438,370,-1,-1
0.172932,0.288,371,0,0,36,49,115,143,292,297,354
0.16792,0.322667,372,0,0,143,292,297,369
0.112782,1.82,373,-1,-1
0.513784,0.172,374,0,0,152,196,291,295,308,380
0.238095,0.431,375,0,0,180,359,376,410
0.218045,0.419,376,0,0,180,299,375
0.528822,0.214,377,0,0,196,252
0.343358,0.049,378,0,0,225,245,325,432,433,437
0.466166,0.169,379,0,0,152,287,319,380
0.493734,0.199,380,0,0,152,196,374,379
0.353383,0.209,381,0,0,15,125,155,266,273,277,357
0.177945,0.372,382,0,0,369
0.137845,0.266,383,0,0,137,354
0.328321,0.387,384,0,0,265,283,296,366
0.313283,0.072,385,0,0,254,303,315,322,332,433,434
0.393484,0.526,386,-1,-1,258
0.568922,0.239,387,0,0,252,257,264,336
0.378446,0.081,388,0,0,311,331,339,358,437
0.112782,0.204,389,0,0,67,70,104,105,230,409
0.433584,0.272,390,0,0,176,269,310,333,341,345
0.52381,0.344,391,3,3,271,285,305,364
0.216374,0.330667,392,0,0,292,317,340,365,369
4.26316,0.019,393,-1,-1
0.263158,0.021,394,0,0,202,205,208,216,300,337,363,434
0.132832,0.429,395,-1,-1,188
0.323308,0.665,396,-1,-1
0.011278,0.07075,397,0,0,73,178,217,218,414
1.64662,0,398,-1,-1,174
5.59148,0,399,-1,-1
6.03759,0.004,400,-1,-1
0.122807,0.33,401,0,0,143,184
0.463659,0.089,402,0,0,267,318
0.303258,0.353,403,0,0,259,265,272,366,426
5.12531,0.008,404,-1,-1
0.423559,0.058,405,0,0,209,362
0.002506,0.145,406,0,0,68,223,411,420
4.79449,0.007,407,-1,-1,421
6.25313,0.009,408,-1,-1
0.117794,0.24,409,0,0,67,105,230,389
0.243108,0.443,410,0,0,309,359,375
0.027569,0.142,411,0,0,68,191,219,223,406,420
0.423559,0.361,412,-1,-1
2.29323,0,413,-1,-1,417
0.010025,0.09,414,0,0,129,178,217,397
0.288221,0.43,415,0,0,170,276,309
5.82707,0,416,-1,-1
2.3183,0.016,417,-1,-1,413
4.2782,0.041,418,-1,-1
0.373434,0.391,419,4,4,298
0.002506,0.133,420,0,0,129,223,406,411
4.76441,0.006,421,-1,-1,407
4.69424,0.054,422,-1,-1
4.67418,0.012,423,-1,-1,436
4.21303,0.006,424,5,5,428,431
0.18797,0.468,425,-1,-1
0.333333,0.337,426,0,0,250,260,403
3.58647,0.004,427,-1,-1
4.22306,0.005,428,5,5,424,431
0.318296,0.472,429,0,0,170,276
4.60902,0.008,430,-1,-1
4.2381,0.02,431,5,5,424,428
0.368421,0.0285,432,0,0,187,221,233,245,325,378
0.333333,0.066,433,0,0,303,322,332,339,378,385
0.288221,0.048,434,0,0,241,247,254,322,337,363,385,394
5.19549,0.017,435,-1,-1
4.68421,0.017,436,-1,-1,423
0.373434,0.064,437,0,0,311,325,339,378,388
